City,State,Date,AccidentCount,AverageSeverity,MaxSeverity,HighSeverityFlag,Temperature,Precipitation,Is_Holiday,Year,Month,DayOfWeek,is_weekend,Season,is_rainy,AccidentCount_lag1,AccidentCount_7d_ma
Philadelphia,PA,2016-06-27,2,2.0,2,0,,,0,2016,6,0,0,Summer,0,1.0,4.142857142857143
Philadelphia,PA,2016-06-28,11,3.0,4,1,,,0,2016,6,1,0,Summer,0,2.0,5.285714285714286
Philadelphia,PA,2016-06-29,14,2.2142857142857144,3,1,,,0,2016,6,2,0,Summer,0,11.0,6.428571428571429
Philadelphia,PA,2016-06-30,7,2.142857142857143,3,1,,,0,2016,6,3,0,Summer,0,14.0,6.142857142857143
Philadelphia,PA,2016-07-01,2,2.0,2,0,,,0,2016,7,4,0,Summer,0,7.0,5.857142857142857
Philadelphia,PA,2016-07-04,7,2.0,2,0,,,1,2016,7,0,0,Summer,0,2.0,6.285714285714286
Philadelphia,PA,2016-07-05,12,2.25,3,1,,,0,2016,7,1,0,Summer,0,7.0,7.857142857142857
Philadelphia,PA,2016-07-06,3,2.3333333333333335,3,1,,,0,2016,7,2,0,Summer,0,12.0,8.0
Philadelphia,PA,2016-07-07,7,2.2857142857142856,3,1,,,0,2016,7,3,0,Summer,0,3.0,7.428571428571429
Philadelphia,PA,2016-07-08,9,2.111111111111111,3,1,,,0,2016,7,4,0,Summer,0,7.0,6.714285714285714
Philadelphia,PA,2016-07-09,1,3.0,3,1,,,0,2016,7,5,1,Summer,0,9.0,5.857142857142857
Philadelphia,PA,2016-07-11,6,2.3333333333333335,3,1,,,0,2016,7,0,0,Summer,0,1.0,6.428571428571429
Philadelphia,PA,2016-07-12,7,2.2857142857142856,3,1,,,0,2016,7,1,0,Summer,0,6.0,6.428571428571429
Philadelphia,PA,2016-07-13,11,2.272727272727273,3,1,,,0,2016,7,2,0,Summer,0,7.0,6.285714285714286
Philadelphia,PA,2016-07-14,4,2.5,3,1,,,0,2016,7,3,0,Summer,0,11.0,6.428571428571429
Philadelphia,PA,2016-07-15,9,2.4444444444444446,3,1,,,0,2016,7,4,0,Summer,0,4.0,6.714285714285714
Philadelphia,PA,2016-07-16,1,3.0,3,1,,,0,2016,7,5,1,Summer,0,9.0,5.571428571428571
Philadelphia,PA,2016-07-18,4,2.25,3,1,,,0,2016,7,0,0,Summer,0,1.0,6.0
Philadelphia,PA,2016-07-19,3,2.3333333333333335,3,1,,,0,2016,7,1,0,Summer,0,4.0,5.571428571428571
Philadelphia,PA,2016-07-20,4,2.25,3,1,,,0,2016,7,2,0,Summer,0,3.0,5.142857142857143
Philadelphia,PA,2016-07-21,6,2.3333333333333335,3,1,,,0,2016,7,3,0,Summer,0,4.0,4.428571428571429
Philadelphia,PA,2016-07-22,10,2.3,3,1,,,0,2016,7,4,0,Summer,0,6.0,5.285714285714286
Philadelphia,PA,2016-07-23,1,3.0,3,1,,,0,2016,7,5,1,Summer,0,10.0,4.142857142857143
Philadelphia,PA,2016-07-24,1,3.0,3,1,,,0,2016,7,6,1,Summer,0,1.0,4.142857142857143
Philadelphia,PA,2016-07-25,9,2.3333333333333335,3,1,,,0,2016,7,0,0,Summer,0,1.0,4.857142857142857
Philadelphia,PA,2016-07-26,9,2.2222222222222223,3,1,,,0,2016,7,1,0,Summer,0,9.0,5.714285714285714
Philadelphia,PA,2016-07-27,8,2.375,3,1,,,0,2016,7,2,0,Summer,0,9.0,6.285714285714286
Philadelphia,PA,2016-07-28,7,2.2857142857142856,3,1,,,0,2016,7,3,0,Summer,0,8.0,6.428571428571429
Philadelphia,PA,2016-07-29,13,2.3076923076923075,3,1,,,0,2016,7,4,0,Summer,0,7.0,6.857142857142857
Philadelphia,PA,2016-07-30,1,3.0,3,1,,,0,2016,7,5,1,Summer,0,13.0,6.857142857142857
Philadelphia,PA,2016-07-31,2,3.0,4,1,,,0,2016,7,6,1,Summer,0,1.0,7.0
Philadelphia,PA,2016-08-01,6,2.3333333333333335,3,1,,,0,2016,8,0,0,Summer,0,2.0,6.571428571428571
Philadelphia,PA,2016-08-02,11,2.3636363636363638,3,1,,,0,2016,8,1,0,Summer,0,6.0,6.857142857142857
Philadelphia,PA,2016-08-03,4,2.5,3,1,,,0,2016,8,2,0,Summer,0,11.0,6.285714285714286
Philadelphia,PA,2016-08-04,12,2.5,3,1,,,0,2016,8,3,0,Summer,0,4.0,7.0
Philadelphia,PA,2016-08-05,9,2.5555555555555554,4,1,,,0,2016,8,4,0,Summer,0,12.0,6.428571428571429
Philadelphia,PA,2016-08-06,1,2.0,2,0,,,0,2016,8,5,1,Summer,0,9.0,6.428571428571429
Philadelphia,PA,2016-08-07,3,3.3333333333333335,4,1,,,0,2016,8,6,1,Summer,0,1.0,6.571428571428571
Philadelphia,PA,2016-08-08,9,2.6666666666666665,4,1,,,0,2016,8,0,0,Summer,0,3.0,7.0
Philadelphia,PA,2016-08-09,5,2.2,3,1,,,0,2016,8,1,0,Summer,0,9.0,6.142857142857143
Philadelphia,PA,2016-08-10,7,2.2857142857142856,3,1,,,0,2016,8,2,0,Summer,0,5.0,6.571428571428571
Philadelphia,PA,2016-08-11,6,2.3333333333333335,3,1,,,0,2016,8,3,0,Summer,0,7.0,5.714285714285714
Philadelphia,PA,2016-08-12,6,2.5,3,1,,,0,2016,8,4,0,Summer,0,6.0,5.285714285714286
Philadelphia,PA,2016-08-14,3,2.3333333333333335,3,1,,,0,2016,8,6,1,Summer,0,6.0,5.571428571428571
Philadelphia,PA,2016-08-15,6,2.1666666666666665,3,1,,,0,2016,8,0,0,Summer,0,3.0,6.0
Philadelphia,PA,2016-08-16,9,2.4444444444444446,3,1,,,0,2016,8,1,0,Summer,0,6.0,6.0
Philadelphia,PA,2016-08-17,4,2.5,3,1,,,0,2016,8,2,0,Summer,0,9.0,5.857142857142857
Philadelphia,PA,2016-08-18,1,2.0,2,0,,,0,2016,8,3,0,Summer,0,4.0,5.0
Philadelphia,PA,2016-08-19,8,2.375,3,1,,,0,2016,8,4,0,Summer,0,1.0,5.285714285714286
Philadelphia,PA,2016-08-20,3,3.0,4,1,,,0,2016,8,5,1,Summer,0,8.0,4.857142857142857
Philadelphia,PA,2016-08-21,3,3.0,4,1,,,0,2016,8,6,1,Summer,0,3.0,4.857142857142857
Philadelphia,PA,2016-08-22,6,2.3333333333333335,3,1,,,0,2016,8,0,0,Summer,0,3.0,4.857142857142857
Philadelphia,PA,2016-08-23,5,2.4,3,1,,,0,2016,8,1,0,Summer,0,6.0,4.285714285714286
Philadelphia,PA,2016-08-24,15,2.2666666666666666,3,1,,,0,2016,8,2,0,Summer,0,5.0,5.857142857142857
Philadelphia,PA,2016-08-25,4,2.5,3,1,,,0,2016,8,3,0,Summer,0,15.0,6.285714285714286
Philadelphia,PA,2016-08-26,7,2.5714285714285716,3,1,,,0,2016,8,4,0,Summer,0,4.0,6.142857142857143
Philadelphia,PA,2016-08-28,4,3.0,4,1,,,0,2016,8,6,1,Summer,0,7.0,6.285714285714286
Philadelphia,PA,2016-08-29,6,2.1666666666666665,3,1,,,0,2016,8,0,0,Summer,0,4.0,6.714285714285714
Philadelphia,PA,2016-08-30,13,2.4615384615384617,3,1,,,0,2016,8,1,0,Summer,0,6.0,7.714285714285714
Philadelphia,PA,2016-08-31,7,2.2857142857142856,3,1,,,0,2016,8,2,0,Summer,0,13.0,8.0
Philadelphia,PA,2016-09-01,10,2.9,4,1,,,0,2016,9,3,0,Fall,0,7.0,7.285714285714286
Philadelphia,PA,2016-09-02,3,2.3333333333333335,3,1,,,0,2016,9,4,0,Fall,0,10.0,7.142857142857143
Philadelphia,PA,2016-09-03,4,3.25,4,1,,,1,2016,9,5,1,Fall,0,3.0,6.714285714285714
Philadelphia,PA,2016-09-04,2,3.0,4,1,,,1,2016,9,6,1,Fall,0,4.0,6.428571428571429
Philadelphia,PA,2016-09-05,3,2.0,2,0,,,1,2016,9,0,0,Fall,0,2.0,6.0
Philadelphia,PA,2016-09-06,9,2.2222222222222223,3,1,,,0,2016,9,1,0,Fall,0,3.0,5.428571428571429
Philadelphia,PA,2016-09-07,3,2.6666666666666665,3,1,,,0,2016,9,2,0,Fall,0,9.0,4.857142857142857
Philadelphia,PA,2016-09-08,8,2.125,3,1,,,0,2016,9,3,0,Fall,0,3.0,4.571428571428571
Philadelphia,PA,2016-09-09,10,2.4,3,1,,,0,2016,9,4,0,Fall,0,8.0,5.571428571428571
Philadelphia,PA,2016-09-10,1,3.0,3,1,,,0,2016,9,5,1,Fall,0,10.0,5.142857142857143
Philadelphia,PA,2016-09-11,3,2.6666666666666665,3,1,,,0,2016,9,6,1,Fall,0,1.0,5.285714285714286
Philadelphia,PA,2016-09-12,13,2.3846153846153846,3,1,,,0,2016,9,0,0,Fall,0,3.0,6.714285714285714
Philadelphia,PA,2016-09-13,5,2.8,4,1,,,0,2016,9,1,0,Fall,0,13.0,6.142857142857143
Philadelphia,PA,2016-09-14,5,2.4,3,1,,,0,2016,9,2,0,Fall,0,5.0,6.428571428571429
Philadelphia,PA,2016-09-15,8,2.25,3,1,,,0,2016,9,3,0,Fall,0,5.0,6.428571428571429
Philadelphia,PA,2016-09-16,3,2.6666666666666665,3,1,,,0,2016,9,4,0,Fall,0,8.0,5.428571428571429
Philadelphia,PA,2016-09-17,3,2.6666666666666665,3,1,,,0,2016,9,5,1,Fall,0,3.0,5.714285714285714
Philadelphia,PA,2016-09-18,7,2.7142857142857144,3,1,,,0,2016,9,6,1,Fall,0,3.0,6.285714285714286
Philadelphia,PA,2016-09-19,8,2.375,3,1,,,0,2016,9,0,0,Fall,0,7.0,5.571428571428571
Philadelphia,PA,2016-09-20,3,2.6666666666666665,3,1,,,0,2016,9,1,0,Fall,0,8.0,5.285714285714286
Philadelphia,PA,2016-09-21,4,3.0,3,1,,,0,2016,9,2,0,Fall,0,3.0,5.142857142857143
Philadelphia,PA,2016-09-22,6,2.6666666666666665,3,1,,,0,2016,9,3,0,Fall,0,4.0,4.857142857142857
Philadelphia,PA,2016-09-23,9,2.4444444444444446,4,1,,,0,2016,9,4,0,Fall,0,6.0,5.714285714285714
Philadelphia,PA,2016-09-24,4,2.75,3,1,,,0,2016,9,5,1,Fall,0,9.0,5.857142857142857
Philadelphia,PA,2016-09-25,1,2.0,2,0,,,0,2016,9,6,1,Fall,0,4.0,5.0
Philadelphia,PA,2016-09-26,8,2.5,3,1,,,0,2016,9,0,0,Fall,0,1.0,5.0
Philadelphia,PA,2016-09-27,10,2.5,3,1,,,0,2016,9,1,0,Fall,0,8.0,6.0
Philadelphia,PA,2016-09-28,4,2.5,3,1,,,0,2016,9,2,0,Fall,0,10.0,6.0
Philadelphia,PA,2016-09-29,15,2.466666666666667,3,1,,,0,2016,9,3,0,Fall,0,4.0,7.285714285714286
Philadelphia,PA,2016-09-30,12,2.75,4,1,,,0,2016,9,4,0,Fall,0,15.0,7.714285714285714
Philadelphia,PA,2016-10-02,6,2.5,4,1,,,0,2016,10,6,1,Fall,0,12.0,8.0
Philadelphia,PA,2016-10-03,9,2.5555555555555554,3,1,,,0,2016,10,0,0,Fall,0,6.0,9.142857142857142
Philadelphia,PA,2016-10-04,7,2.4285714285714284,3,1,,,0,2016,10,1,0,Fall,0,9.0,9.0
Philadelphia,PA,2016-10-05,6,2.0,2,0,,,0,2016,10,2,0,Fall,0,7.0,8.428571428571429
Philadelphia,PA,2016-10-06,5,2.2,3,1,,,0,2016,10,3,0,Fall,0,6.0,8.571428571428571
Philadelphia,PA,2016-10-07,13,2.6923076923076925,4,1,,,0,2016,10,4,0,Fall,0,5.0,8.285714285714286
Philadelphia,PA,2016-10-08,4,2.75,3,1,,,0,2016,10,5,1,Fall,0,13.0,7.142857142857143
Philadelphia,PA,2016-10-10,2,2.0,2,0,,,1,2016,10,0,0,Fall,0,4.0,6.571428571428571
Philadelphia,PA,2016-10-11,8,2.125,3,1,,,0,2016,10,1,0,Fall,0,2.0,6.428571428571429
Philadelphia,PA,2016-10-12,6,2.3333333333333335,3,1,,,0,2016,10,2,0,Fall,0,8.0,6.285714285714286
Philadelphia,PA,2016-10-13,9,2.4444444444444446,3,1,,,0,2016,10,3,0,Fall,0,6.0,6.714285714285714
Philadelphia,PA,2016-10-14,11,2.272727272727273,3,1,,,0,2016,10,4,0,Fall,0,9.0,7.571428571428571
Philadelphia,PA,2016-10-16,1,3.0,3,1,,,0,2016,10,6,1,Fall,0,11.0,5.857142857142857
Philadelphia,PA,2016-10-17,10,2.6,4,1,,,0,2016,10,0,0,Fall,0,1.0,6.714285714285714
Philadelphia,PA,2016-10-18,8,2.5,4,1,,,0,2016,10,1,0,Fall,0,10.0,7.571428571428571
Philadelphia,PA,2016-10-19,6,2.0,2,0,,,0,2016,10,2,0,Fall,0,8.0,7.285714285714286
Philadelphia,PA,2016-10-20,5,2.0,2,0,,,0,2016,10,3,0,Fall,0,6.0,7.142857142857143
Philadelphia,PA,2016-10-21,13,2.4615384615384617,3,1,,,0,2016,10,4,0,Fall,0,5.0,7.714285714285714
Philadelphia,PA,2016-10-22,3,2.3333333333333335,3,1,,,0,2016,10,5,1,Fall,0,13.0,6.571428571428571
Philadelphia,PA,2016-10-24,6,2.6666666666666665,3,1,,,0,2016,10,0,0,Fall,0,3.0,7.285714285714286
Philadelphia,PA,2016-10-25,7,2.2857142857142856,3,1,,,0,2016,10,1,0,Fall,0,6.0,6.857142857142857
Philadelphia,PA,2016-10-26,3,2.0,2,0,,,0,2016,10,2,0,Fall,0,7.0,6.142857142857143
Philadelphia,PA,2016-10-27,7,2.4285714285714284,3,1,,,0,2016,10,3,0,Fall,0,3.0,6.285714285714286
Philadelphia,PA,2016-10-29,4,2.25,3,1,,,0,2016,10,5,1,Fall,0,7.0,6.142857142857143
Philadelphia,PA,2016-10-30,4,2.5,3,1,,,0,2016,10,6,1,Fall,0,4.0,4.857142857142857
Philadelphia,PA,2016-10-31,14,2.5,3,1,,,0,2016,10,0,0,Fall,0,4.0,6.428571428571429
Philadelphia,PA,2016-11-01,8,2.375,3,1,,,0,2016,11,1,0,Fall,0,14.0,6.714285714285714
Philadelphia,PA,2016-11-02,11,2.3636363636363638,3,1,,,0,2016,11,2,0,Fall,0,8.0,7.285714285714286
Philadelphia,PA,2016-11-03,5,2.6,3,1,,,0,2016,11,3,0,Fall,0,11.0,7.571428571428571
Philadelphia,PA,2016-11-04,10,2.4,3,1,,,0,2016,11,4,0,Fall,0,5.0,8.0
Philadelphia,PA,2016-11-05,5,2.6,3,1,,,0,2016,11,5,1,Fall,0,10.0,8.142857142857142
Philadelphia,PA,2016-11-06,2,2.0,2,0,,,0,2016,11,6,1,Fall,0,5.0,7.857142857142857
Philadelphia,PA,2016-11-07,13,2.3076923076923075,3,1,,,0,2016,11,0,0,Fall,0,2.0,7.714285714285714
Philadelphia,PA,2016-11-08,10,2.3,3,1,,,0,2016,11,1,0,Fall,0,13.0,8.0
Philadelphia,PA,2016-11-09,4,2.5,3,1,,,0,2016,11,2,0,Fall,0,10.0,7.0
Philadelphia,PA,2016-11-10,10,2.3,3,1,,,0,2016,11,3,0,Fall,0,4.0,7.714285714285714
Philadelphia,PA,2016-11-11,15,2.3333333333333335,3,1,,,1,2016,11,4,0,Fall,0,10.0,8.428571428571429
Philadelphia,PA,2016-11-12,2,2.5,3,1,,,0,2016,11,5,1,Fall,0,15.0,8.0
Philadelphia,PA,2016-11-13,9,2.5555555555555554,4,1,,,0,2016,11,6,1,Fall,0,2.0,9.0
Philadelphia,PA,2016-11-14,6,2.3333333333333335,3,1,,,0,2016,11,0,0,Fall,0,9.0,8.0
Philadelphia,PA,2016-11-15,5,2.6,3,1,,,0,2016,11,1,0,Fall,0,6.0,7.285714285714286
Philadelphia,PA,2016-11-16,9,2.4444444444444446,3,1,,,0,2016,11,2,0,Fall,0,5.0,8.0
Philadelphia,PA,2016-11-17,10,2.4,3,1,,,0,2016,11,3,0,Fall,0,9.0,8.0
Philadelphia,PA,2016-11-18,14,2.4285714285714284,3,1,,,0,2016,11,4,0,Fall,0,10.0,7.857142857142857
Philadelphia,PA,2016-11-19,9,3.111111111111111,4,1,,,0,2016,11,5,1,Fall,0,14.0,8.857142857142858
Philadelphia,PA,2016-11-20,2,2.0,2,0,,,0,2016,11,6,1,Fall,0,9.0,7.857142857142857
Philadelphia,PA,2016-11-21,12,2.1666666666666665,3,1,,,0,2016,11,0,0,Fall,0,2.0,8.714285714285714
Philadelphia,PA,2016-11-22,6,2.6666666666666665,4,1,,,0,2016,11,1,0,Fall,0,12.0,8.857142857142858
Philadelphia,PA,2016-11-23,11,2.1818181818181817,3,1,,,1,2016,11,2,0,Fall,0,6.0,9.142857142857142
Philadelphia,PA,2016-11-24,5,2.6,3,1,,,1,2016,11,3,0,Fall,0,11.0,8.428571428571429
Philadelphia,PA,2016-11-25,4,2.0,2,0,,,0,2016,11,4,0,Fall,0,5.0,7.0
Philadelphia,PA,2016-11-26,1,2.0,2,0,,,0,2016,11,5,1,Fall,0,4.0,5.857142857142857
Philadelphia,PA,2016-11-27,5,2.2,3,1,,,0,2016,11,6,1,Fall,0,1.0,6.285714285714286
Philadelphia,PA,2016-11-28,11,2.3636363636363638,3,1,,,0,2016,11,0,0,Fall,0,5.0,6.142857142857143
Philadelphia,PA,2016-11-29,12,2.3333333333333335,3,1,,,0,2016,11,1,0,Fall,0,11.0,7.0
Philadelphia,PA,2016-11-30,10,2.5,3,1,,,0,2016,11,2,0,Fall,0,12.0,6.857142857142857
Philadelphia,PA,2016-12-01,15,2.8666666666666667,4,1,,,0,2016,12,3,0,Winter,0,10.0,8.285714285714286
Philadelphia,PA,2016-12-02,6,2.3333333333333335,3,1,,,0,2016,12,4,0,Winter,0,15.0,8.571428571428571
Philadelphia,PA,2016-12-03,2,2.5,3,1,,,0,2016,12,5,1,Winter,0,6.0,8.714285714285714
Philadelphia,PA,2016-12-04,2,2.0,2,0,,,0,2016,12,6,1,Winter,0,2.0,8.285714285714286
Philadelphia,PA,2016-12-05,10,2.6,3,1,,,0,2016,12,0,0,Winter,0,2.0,8.142857142857142
Philadelphia,PA,2016-12-06,4,2.75,4,1,,,0,2016,12,1,0,Winter,0,10.0,7.0
Philadelphia,PA,2016-12-07,13,2.5384615384615383,4,1,,,0,2016,12,2,0,Winter,0,4.0,7.428571428571429
Philadelphia,PA,2016-12-08,13,2.3076923076923075,3,1,,,0,2016,12,3,0,Winter,0,13.0,7.142857142857143
Philadelphia,PA,2016-12-09,10,2.6,3,1,,,0,2016,12,4,0,Winter,0,13.0,7.714285714285714
Philadelphia,PA,2016-12-10,4,2.25,3,1,,,0,2016,12,5,1,Winter,0,10.0,8.0
Philadelphia,PA,2016-12-11,4,2.25,3,1,,,0,2016,12,6,1,Winter,0,4.0,8.285714285714286
Philadelphia,PA,2016-12-12,10,2.5,3,1,,,0,2016,12,0,0,Winter,0,4.0,8.285714285714286
Philadelphia,PA,2016-12-13,7,2.2857142857142856,3,1,,,0,2016,12,1,0,Winter,0,10.0,8.714285714285714
Philadelphia,PA,2016-12-14,3,2.3333333333333335,3,1,,,0,2016,12,2,0,Winter,0,7.0,7.285714285714286
Philadelphia,PA,2016-12-15,16,2.625,4,1,,,0,2016,12,3,0,Winter,0,3.0,7.714285714285714
Philadelphia,PA,2016-12-16,7,2.7142857142857144,3,1,,,0,2016,12,4,0,Winter,0,16.0,7.285714285714286
Philadelphia,PA,2016-12-17,1,2.0,2,0,,,0,2016,12,5,1,Winter,0,7.0,6.857142857142857
Philadelphia,PA,2016-12-18,2,3.0,4,1,,,0,2016,12,6,1,Winter,0,1.0,6.571428571428571
Philadelphia,PA,2016-12-19,6,2.6666666666666665,3,1,,,0,2016,12,0,0,Winter,0,2.0,6.0
Philadelphia,NY,2016-12-20,2,4.0,4,1,,,0,2016,12,1,0,Winter,0,6.0,5.285714285714286
Philadelphia,PA,2016-12-20,10,2.4,4,1,,,0,2016,12,1,0,Winter,0,2.0,6.285714285714286
Philadelphia,PA,2016-12-21,10,2.3,3,1,,,0,2016,12,2,0,Winter,0,10.0,5.428571428571429
Philadelphia,PA,2016-12-22,3,3.0,3,1,,,0,2016,12,3,0,Winter,0,10.0,4.857142857142857
Philadelphia,PA,2016-12-23,10,2.4,3,1,,,0,2016,12,4,0,Winter,0,3.0,6.142857142857143
Philadelphia,PA,2016-12-24,5,2.2,3,1,,,1,2016,12,5,1,Winter,0,10.0,6.571428571428571
Philadelphia,PA,2016-12-25,1,3.0,3,1,,,1,2016,12,6,1,Winter,0,5.0,5.857142857142857
Philadelphia,PA,2016-12-26,4,3.0,3,1,,,0,2016,12,0,0,Winter,0,1.0,6.142857142857143
Philadelphia,PA,2016-12-27,6,2.1666666666666665,3,1,,,0,2016,12,1,0,Winter,0,4.0,5.571428571428571
Philadelphia,PA,2016-12-28,2,2.5,3,1,,,0,2016,12,2,0,Winter,0,6.0,4.428571428571429
Philadelphia,PA,2016-12-29,3,2.3333333333333335,3,1,,,0,2016,12,3,0,Winter,0,2.0,4.428571428571429
Philadelphia,PA,2016-12-30,3,2.0,2,0,,,0,2016,12,4,0,Winter,0,3.0,3.4285714285714284
Philadelphia,PA,2016-12-31,9,2.7777777777777777,4,1,,,1,2016,12,5,1,Winter,0,3.0,4.0
Philadelphia,PA,2021-01-01,41,2.2195121951219514,4,1,,,1,2021,1,4,0,Winter,0,9.0,9.714285714285714
Philadelphia,PA,2021-01-02,16,2.5,4,1,,,0,2021,1,5,1,Winter,0,41.0,11.428571428571429
Philadelphia,PA,2021-01-03,11,2.4545454545454546,4,1,,,0,2021,1,6,1,Winter,0,16.0,12.142857142857142
Philadelphia,PA,2021-01-04,16,2.0625,3,1,,,0,2021,1,0,0,Winter,0,11.0,14.142857142857142
Philadelphia,PA,2021-01-05,1,2.0,2,0,,,0,2021,1,1,0,Winter,0,16.0,13.857142857142858
Philadelphia,PA,2021-01-06,12,2.0833333333333335,3,1,,,0,2021,1,2,0,Winter,0,1.0,15.142857142857142
Philadelphia,PA,2021-01-07,12,2.25,3,1,,,0,2021,1,3,0,Winter,0,12.0,15.571428571428571
Philadelphia,PA,2021-01-08,9,2.3333333333333335,4,1,,,0,2021,1,4,0,Winter,0,12.0,11.0
Philadelphia,PA,2021-01-09,8,2.375,3,1,,,0,2021,1,5,1,Winter,0,9.0,9.857142857142858
Philadelphia,PA,2021-01-10,16,2.1875,3,1,,,0,2021,1,6,1,Winter,0,8.0,10.571428571428571
Philadelphia,PA,2021-01-11,14,2.2142857142857144,3,1,,,0,2021,1,0,0,Winter,0,16.0,10.285714285714286
Philadelphia,PA,2021-01-12,8,2.125,3,1,,,0,2021,1,1,0,Winter,0,14.0,11.285714285714286
Philadelphia,PA,2021-01-13,12,2.25,3,1,,,0,2021,1,2,0,Winter,0,8.0,11.285714285714286
Philadelphia,PA,2021-01-14,10,2.3,3,1,,,0,2021,1,3,0,Winter,0,12.0,11.0
Philadelphia,PA,2021-01-15,13,2.230769230769231,3,1,,,0,2021,1,4,0,Winter,0,10.0,11.571428571428571
Philadelphia,PA,2021-01-16,21,2.2857142857142856,4,1,,,0,2021,1,5,1,Winter,0,13.0,13.428571428571429
Philadelphia,PA,2021-01-17,4,2.5,3,1,,,0,2021,1,6,1,Winter,0,21.0,11.714285714285714
Philadelphia,PA,2021-01-18,20,2.2,3,1,,,1,2021,1,0,0,Winter,0,4.0,12.571428571428571
Philadelphia,PA,2021-01-19,7,2.0,2,0,,,0,2021,1,1,0,Winter,0,20.0,12.428571428571429
Philadelphia,PA,2021-01-20,16,2.1875,3,1,,,0,2021,1,2,0,Winter,0,7.0,13.0
Philadelphia,PA,2021-01-21,11,2.1818181818181817,4,1,,,0,2021,1,3,0,Winter,0,16.0,13.142857142857142
Philadelphia,PA,2021-01-22,15,2.533333333333333,4,1,,,0,2021,1,4,0,Winter,0,11.0,13.428571428571429
Philadelphia,PA,2021-01-23,27,2.111111111111111,4,1,,,0,2021,1,5,1,Winter,0,15.0,14.285714285714286
Philadelphia,PA,2021-01-24,13,2.230769230769231,4,1,,,0,2021,1,6,1,Winter,0,27.0,15.571428571428571
Philadelphia,PA,2021-01-25,8,2.375,3,1,,,0,2021,1,0,0,Winter,0,13.0,13.857142857142858
Philadelphia,PA,2021-01-26,18,2.388888888888889,3,1,,,0,2021,1,1,0,Winter,0,8.0,15.428571428571429
Philadelphia,PA,2021-01-27,34,2.176470588235294,4,1,,,0,2021,1,2,0,Winter,0,18.0,18.0
Philadelphia,PA,2021-01-28,15,2.2666666666666666,3,1,,,0,2021,1,3,0,Winter,0,34.0,18.571428571428573
Philadelphia,PA,2021-01-29,25,2.16,3,1,,,0,2021,1,4,0,Winter,0,15.0,20.0
Philadelphia,PA,2021-01-30,22,2.090909090909091,3,1,,,0,2021,1,5,1,Winter,0,25.0,19.285714285714285
Philadelphia,PA,2021-01-31,27,2.074074074074074,3,1,,,0,2021,1,6,1,Winter,0,22.0,21.285714285714285
Philadelphia,PA,2021-02-01,24,2.2083333333333335,3,1,,,0,2021,2,0,0,Winter,0,27.0,23.571428571428573
Philadelphia,PA,2021-02-02,6,2.0,2,0,,,0,2021,2,1,0,Winter,0,24.0,21.857142857142858
Philadelphia,PA,2021-02-03,12,2.0833333333333335,3,1,,,0,2021,2,2,0,Winter,0,6.0,18.714285714285715
Philadelphia,PA,2021-02-04,21,2.238095238095238,4,1,,,0,2021,2,3,0,Winter,0,12.0,19.571428571428573
Philadelphia,PA,2021-02-05,16,2.25,3,1,,,0,2021,2,4,0,Winter,0,21.0,18.285714285714285
Philadelphia,PA,2021-02-06,10,2.3,3,1,,,0,2021,2,5,1,Winter,0,16.0,16.571428571428573
Philadelphia,PA,2021-02-07,25,2.28,4,1,,,0,2021,2,6,1,Winter,0,10.0,16.285714285714285
Philadelphia,PA,2021-02-08,20,2.75,4,1,,,0,2021,2,0,0,Winter,0,25.0,15.714285714285714
Philadelphia,PA,2021-02-09,8,2.125,3,1,,,0,2021,2,1,0,Winter,0,20.0,16.0
Philadelphia,PA,2021-02-10,21,2.4285714285714284,4,1,,,0,2021,2,2,0,Winter,0,8.0,17.285714285714285
Philadelphia,PA,2021-02-11,21,2.0952380952380953,3,1,,,0,2021,2,3,0,Winter,0,21.0,17.285714285714285
Philadelphia,PA,2021-02-12,25,2.32,4,1,,,0,2021,2,4,0,Winter,0,21.0,18.571428571428573
Philadelphia,PA,2021-02-13,24,2.25,3,1,,,0,2021,2,5,1,Winter,0,25.0,20.571428571428573
Philadelphia,PA,2021-02-14,8,2.25,3,1,,,1,2021,2,6,1,Winter,0,24.0,18.142857142857142
Philadelphia,PA,2021-02-15,12,2.4166666666666665,4,1,,,1,2021,2,0,0,Winter,0,8.0,17.0
Philadelphia,PA,2021-02-16,17,2.1176470588235294,3,1,,,0,2021,2,1,0,Winter,0,12.0,18.285714285714285
Philadelphia,PA,2021-02-17,21,2.142857142857143,3,1,,,0,2021,2,2,0,Winter,0,17.0,18.285714285714285
Philadelphia,PA,2021-02-18,26,2.1538461538461537,3,1,,,0,2021,2,3,0,Winter,0,21.0,19.0
Philadelphia,PA,2021-02-19,25,2.28,4,1,,,0,2021,2,4,0,Winter,0,26.0,19.0
Philadelphia,PA,2021-02-20,4,2.25,3,1,,,0,2021,2,5,1,Winter,0,25.0,16.142857142857142
Philadelphia,PA,2021-02-21,1,2.0,2,0,,,0,2021,2,6,1,Winter,0,4.0,15.142857142857142
Philadelphia,PA,2021-02-22,12,2.25,3,1,,,0,2021,2,0,0,Winter,0,1.0,15.142857142857142
Philadelphia,PA,2021-02-23,1,2.0,2,0,,,0,2021,2,1,0,Winter,0,12.0,12.857142857142858
Philadelphia,PA,2021-02-24,4,2.25,3,1,,,0,2021,2,2,0,Winter,0,1.0,10.428571428571429
